date,hour,actual,predicted,naive
2017-01-25,6,29141.0,28479.82,29784.0
2017-01-25,7,32669.0,31384.322,33251.0
2017-01-25,8,34176.0,33424.23,35069.0
2017-01-25,9,33504.0,33828.008,34963.0
2017-01-25,10,32387.0,33508.14,34661.0
2017-01-25,11,31545.0,33147.72,34381.0
2017-01-25,12,30784.0,32546.537,34056.0
2017-01-25,13,30163.0,32100.55,33847.0
2017-01-25,14,29755.0,31789.852,33651.0
2017-01-25,15,29461.0,31521.035,33652.0
2017-01-25,16,29650.0,31554.45,33881.0
2017-01-25,17,30523.0,32700.654,34713.0
2017-01-25,18,32861.0,34268.758,36562.0
2017-01-25,19,33825.0,34677.75,36843.0
2017-01-25,20,33589.0,34218.297,36289.0
2017-01-25,21,32910.0,33434.6,35332.0
2017-01-25,22,31420.0,31836.441,33636.0
2017-01-25,23,29274.0,29667.168,31263.0
2017-01-26,0,27182.0,27359.695,29132.0
2017-01-26,1,25594.0,25826.393,27613.0
2017-01-26,2,24793.0,24853.95,26692.0
2017-01-26,3,24464.0,24515.395,26335.0
2017-01-26,4,24499.0,24611.975,26342.0
2017-01-26,5,25182.0,25151.17,27033.0
2017-01-26,6,27197.0,27056.854,29141.0
2017-01-26,7,30499.0,29893.566,32669.0
2017-01-26,8,32370.0,31691.277,34176.0
2017-01-26,9,32428.0,31914.863,33504.0
2017-01-26,10,32204.0,31522.135,32387.0
2017-01-26,11,31717.0,31248.402,31545.0
2017-01-26,12,31267.0,30862.05,30784.0
2017-01-26,13,30609.0,30482.355,30163.0
2017-01-26,14,30410.0,30239.555,29755.0
2017-01-26,15,30432.0,30094.316,29461.0
2017-01-26,16,30963.0,30212.625,29650.0
2017-01-26,17,32164.0,31574.238,30523.0
2017-01-26,18,34480.0,33379.906,32861.0
2017-01-26,19,35218.0,33927.87,33825.0
2017-01-26,20,34754.0,33700.18,33589.0
2017-01-26,21,34026.0,32934.26,32910.0
2017-01-26,22,32472.0,31595.418,31420.0
2017-01-26,23,30258.0,29635.957,29274.0
2017-01-27,0,28291.0,28333.102,27182.0
2017-01-27,1,26829.0,26804.008,25594.0
2017-01-27,2,26101.0,25799.922,24793.0
2017-01-27,3,25754.0,25544.414,24464.0
2017-01-27,4,25811.0,25659.414,24499.0
2017-01-27,5,26613.0,26511.457,25182.0
2017-01-27,6,28744.0,28386.059,27197.0
2017-01-27,7,32159.0,31427.05,30499.0
2017-01-27,8,34009.0,33510.36,32370.0
2017-01-27,9,33989.0,33902.97,32428.0
2017-01-27,10,33453.0,33680.734,32204.0
2017-01-27,11,32857.0,33522.492,31717.0
2017-01-27,12,32721.0,33197.49,31267.0
2017-01-27,13,32842.0,32623.996,30609.0
2017-01-27,14,33090.0,32295.441,30410.0
2017-01-27,15,33152.0,32082.533,30432.0
2017-01-27,16,33256.0,32216.795,30963.0
2017-01-27,17,34175.0,33266.4,32164.0
2017-01-27,18,35855.0,34788.586,34480.0
2017-01-27,19,36088.0,35082.55,35218.0
2017-01-27,20,35391.0,34525.883,34754.0
2017-01-27,21,34644.0,33652.023,34026.0
2017-01-27,22,33422.0,32448.6,32472.0
2017-01-27,23,31671.0,30644.926,30258.0
2017-01-28,0,29915.0,29653.457,28291.0
2017-01-28,1,28511.0,27874.527,26829.0
2017-01-28,2,27648.0,26784.758,26101.0
2017-01-28,3,27204.0,26218.684,25754.0
2017-01-28,4,27085.0,25923.14,25811.0
2017-01-28,5,27302.0,26005.34,26613.0
2017-01-28,6,28046.0,27023.227,28744.0
2017-01-28,7,29355.0,28965.62,32159.0
2017-01-28,8,30532.0,30452.705,34009.0
2017-01-28,9,31767.0,31132.121,33989.0
2017-01-28,10,32520.0,31515.084,33453.0
2017-01-28,11,32740.0,31720.174,32857.0
2017-01-28,12,32618.0,31432.703,32721.0
2017-01-28,13,32110.0,31025.617,32842.0
2017-01-28,14,31523.0,30683.41,33090.0
2017-01-28,15,30988.0,30489.086,33152.0
2017-01-28,16,30654.0,30681.793,33256.0
2017-01-28,17,31174.0,31675.281,34175.0
2017-01-28,18,32946.0,33302.086,35855.0
2017-01-28,19,33715.0,33698.934,36088.0
2017-01-28,20,33391.0,33223.69,35391.0
2017-01-28,21,32876.0,32388.906,34644.0
2017-01-28,22,31999.0,31271.035,33422.0
2017-01-28,23,30731.0,29633.941,31671.0
2017-01-29,0,29266.0,28958.305,29915.0
2017-01-29,1,28027.0,27418.45,28511.0
2017-01-29,2,27289.0,26514.93,27648.0
2017-01-29,3,26847.0,26119.578,27204.0
2017-01-29,4,26613.0,25739.271,27085.0
2017-01-29,5,26747.0,25518.316,27302.0
2017-01-29,6,27380.0,26149.016,28046.0
2017-01-29,7,28369.0,27602.701,29355.0
2017-01-29,8,29180.0,28644.883,30532.0
2017-01-29,9,29907.0,28945.152,31767.0
2017-01-29,10,30213.0,29157.223,32520.0
2017-01-29,11,30101.0,29130.717,32740.0
2017-01-29,12,29539.0,28739.662,32618.0
2017-01-29,13,29052.0,28531.7,32110.0
2017-01-29,14,28991.0,28310.562,31523.0
2017-01-29,15,29235.0,28287.695,30988.0
2017-01-29,16,29573.0,28607.312,30654.0
2017-01-29,17,30700.0,29984.55,31174.0
2017-01-29,18,33114.0,32031.326,32946.0
2017-01-29,19,34161.0,33024.234,33715.0
2017-01-29,20,33981.0,33088.504,33391.0
2017-01-29,21,33394.0,32725.672,32876.0
2017-01-29,22,32204.0,31835.562,31999.0
2017-01-29,23,30424.0,30335.002,30731.0
2017-01-30,0,28757.0,28835.832,29266.0
2017-01-30,1,27536.0,27647.898,28027.0
2017-01-30,2,26982.0,27301.223,27289.0
2017-01-30,3,26929.0,27526.033,26847.0
2017-01-30,4,27280.0,27854.996,26613.0
2017-01-30,5,28373.0,28681.172,26747.0
2017-01-30,6,30814.0,30916.584,27380.0
2017-01-30,7,34421.0,33955.29,28369.0
2017-01-30,8,36305.0,35794.875,29180.0
2017-01-30,9,36251.0,36026.43,29907.0
2017-01-30,10,35657.0,35909.74,30213.0
2017-01-30,11,34830.0,35624.664,30101.0
2017-01-30,12,34133.0,35244.266,29539.0
2017-01-30,13,33831.0,34932.12,29052.0
2017-01-30,14,33928.0,34704.715,28991.0
2017-01-30,15,33972.0,34783.273,29235.0
2017-01-30,16,34212.0,35179.16,29573.0
2017-01-30,17,35329.0,36621.266,30700.0
2017-01-30,18,37821.0,38786.98,33114.0
2017-01-30,19,38901.0,39620.383,34161.0
2017-01-30,20,38649.0,39305.35,33981.0
2017-01-30,21,37836.0,38552.285,33394.0
2017-01-30,22,36213.0,37159.625,32204.0
2017-01-30,23,33937.0,35112.5,30424.0
2017-01-31,0,31970.0,32148.523,28757.0
2017-01-31,1,30735.0,30844.578,27536.0
2017-01-31,2,30254.0,30246.441,26982.0
2017-01-31,3,30093.0,30322.45,26929.0
2017-01-31,4,30136.0,30705.693,27280.0
2017-01-31,5,30847.0,31535.754,28373.0
2017-01-31,6,32965.0,33750.656,30814.0
2017-01-31,7,36346.0,36834.67,34421.0
2017-01-31,8,37971.0,38598.727,36305.0
2017-01-31,9,37836.0,38545.402,36251.0
2017-01-31,10,37589.0,38175.5,35657.0
2017-01-31,11,37115.0,37550.332,34830.0
2017-01-31,12,36069.0,36878.03,34133.0
2017-01-31,13,35392.0,36474.83,33831.0
2017-01-31,14,34938.0,36142.688,33928.0
2017-01-31,15,34255.0,35835.67,33972.0
2017-01-31,16,33919.0,35894.633,34212.0
2017-01-31,17,34595.0,36998.47,35329.0
2017-01-31,18,36603.0,38522.332,37821.0
2017-01-31,19,37376.0,38997.54,38901.0
2017-01-31,20,36932.0,38456.82,38649.0
2017-01-31,21,36076.0,37533.156,37836.0
2017-01-31,22,34482.0,35846.344,36213.0
2017-01-31,23,32216.0,33655.55,33937.0
2017-02-01,0,30185.0,30380.387,31970.0
2017-02-01,1,28807.0,28823.316,30735.0
2017-02-01,2,28149.0,28066.64,30254.0
2017-02-01,3,27762.0,27848.672,30093.0
2017-02-01,4,27849.0,28129.715,30136.0
2017-02-01,5,28557.0,28789.312,30847.0
2017-02-01,6,30699.0,30899.29,32965.0
2017-02-01,7,34169.0,33768.5,36346.0
2017-02-01,8,35592.0,35558.383,37971.0
2017-02-01,9,35170.0,35689.516,37836.0
2017-02-01,10,34420.0,35105.125,37589.0
2017-02-01,11,33844.0,34227.363,37115.0
2017-02-01,12,33688.0,33401.08,36069.0
2017-02-01,13,33424.0,32844.83,35392.0
2017-02-01,14,33306.0,32575.047,34938.0
2017-02-01,15,33065.0,32198.377,34255.0
2017-02-01,16,32914.0,32329.803,33919.0
2017-02-01,17,33433.0,33513.55,34595.0
2017-02-01,18,35461.0,35321.39,36603.0
2017-02-01,19,36117.0,36050.65,37376.0
2017-02-01,20,35611.0,35792.027,36932.0
2017-02-01,21,34830.0,34924.168,36076.0
2017-02-01,22,33229.0,33370.43,34482.0
2017-02-01,23,31014.0,31316.084,32216.0
2017-02-02,0,29003.0,28999.39,30185.0
2017-02-02,1,27656.0,27407.186,28807.0
2017-02-02,2,27011.0,26706.727,28149.0
2017-02-02,3,26729.0,26605.463,27762.0
2017-02-02,4,26808.0,26713.375,27849.0
2017-02-02,5,27710.0,27253.262,28557.0
2017-02-02,6,29860.0,29349.71,30699.0
2017-02-02,7,33464.0,32325.121,34169.0
2017-02-02,8,35158.0,34339.297,35592.0
2017-02-02,9,34721.0,34527.758,35170.0
2017-02-02,10,33641.0,33989.625,34420.0
2017-02-02,11,33072.0,33148.703,33844.0
2017-02-02,12,32807.0,32624.926,33688.0
2017-02-02,13,32689.0,32125.293,33424.0
2017-02-02,14,32502.0,31883.336,33306.0
2017-02-02,15,32141.0,31728.008,33065.0
2017-02-02,16,32172.0,32003.396,32914.0
2017-02-02,17,33256.0,33364.35,33433.0
2017-02-02,18,35489.0,35377.09,35461.0
2017-02-02,19,36777.0,36335.375,36117.0
2017-02-02,20,36623.0,36355.65,35611.0
2017-02-02,21,36079.0,35772.17,34830.0
2017-02-02,22,34780.0,34703.52,33229.0
2017-02-02,23,32684.0,32980.78,31014.0
2017-02-03,0,30788.0,30734.305,29003.0
2017-02-03,1,29537.0,29462.273,27656.0
2017-02-03,2,29032.0,28763.367,27011.0
2017-02-03,3,28903.0,28735.152,26729.0
2017-02-03,4,29097.0,28967.688,26808.0
2017-02-03,5,29958.0,29866.883,27710.0
2017-02-03,6,32210.0,32140.066,29860.0
2017-02-03,7,35792.0,35273.57,33464.0
2017-02-03,8,37453.0,37106.797,35158.0
2017-02-03,9,37315.0,37238.43,34721.0
2017-02-03,10,37007.0,36597.71,33641.0
2017-02-03,11,36561.0,35678.43,33072.0
2017-02-03,12,35953.0,35107.277,32807.0
2017-02-03,13,35215.0,34501.36,32689.0
2017-02-03,14,34715.0,33976.87,32502.0
2017-02-03,15,34629.0,33693.562,32141.0
2017-02-03,16,35081.0,33696.89,32172.0
2017-02-03,17,36002.0,34915.03,33256.0
2017-02-03,18,37788.0,36826.797,35489.0
2017-02-03,19,38239.0,37758.242,36777.0
2017-02-03,20,37617.0,37666.277,36623.0
2017-02-03,21,37017.0,37099.562,36079.0
2017-02-03,22,35938.0,36169.977,34780.0
2017-02-03,23,34338.0,34345.406,32684.0
2017-02-04,0,32758.0,32519.77,30788.0
2017-02-04,1,31563.0,30957.658,29537.0
2017-02-04,2,30965.0,29945.885,29032.0
2017-02-04,3,30764.0,29477.21,28903.0
2017-02-04,4,30797.0,29348.467,29097.0
2017-02-04,5,31160.0,29407.605,29958.0
2017-02-04,6,32136.0,30216.754,32210.0
2017-02-04,7,33673.0,31844.914,35792.0
2017-02-04,8,34854.0,33254.77,37453.0
2017-02-04,9,35152.0,33877.695,37315.0
2017-02-04,10,34776.0,34249.586,37007.0
2017-02-04,11,34060.0,34140.984,36561.0
2017-02-04,12,33084.0,33607.652,35953.0
2017-02-04,13,32084.0,32926.363,35215.0
2017-02-04,14,31174.0,32391.965,34715.0
2017-02-04,15,30659.0,32093.838,34629.0
2017-02-04,16,30718.0,32259.348,35081.0
2017-02-04,17,31927.0,33353.414,36002.0
2017-02-04,18,34373.0,35184.945,37788.0
2017-02-04,19,35698.0,36167.344,38239.0
2017-02-04,20,35406.0,36103.69,37617.0
2017-02-04,21,34914.0,35453.33,37017.0
2017-02-04,22,33992.0,34481.72,35938.0
2017-02-04,23,32562.0,32786.53,34338.0
2017-02-05,0,30989.0,30947.459,32758.0
2017-02-05,1,29652.0,29619.68,31563.0
2017-02-05,2,28932.0,28756.482,30965.0
2017-02-05,3,28572.0,28312.986,30764.0
2017-02-05,4,28462.0,28113.61,30797.0
2017-02-05,5,28661.0,28209.719,31160.0
2017-02-05,6,29203.0,29039.617,32136.0
2017-02-05,7,30076.0,30653.395,33673.0
2017-02-05,8,30853.0,31817.574,34854.0
2017-02-05,9,31850.0,32233.652,35152.0
2017-02-05,10,32480.0,32294.61,34776.0
2017-02-05,11,32271.0,32081.691,34060.0
2017-02-05,12,31831.0,31485.408,33084.0
2017-02-05,13,31486.0,30859.324,32084.0
2017-02-05,14,31185.0,30431.756,31174.0
2017-02-05,15,30847.0,30089.973,30659.0
2017-02-05,16,30740.0,29980.559,30718.0
2017-02-05,17,31255.0,30918.492,31927.0
2017-02-05,18,33051.0,32616.068,34373.0
2017-02-05,19,33749.0,33471.76,35698.0
2017-02-05,20,32916.0,33381.61,35406.0
2017-02-05,21,32362.0,32721.371,34914.0
2017-02-05,22,31610.0,31384.832,33992.0
2017-02-05,23,30262.0,29594.293,32562.0
2017-02-06,0,28850.0,28589.15,30989.0
2017-02-06,1,27355.0,27290.287,29652.0
2017-02-06,2,26624.0,26484.89,28932.0
2017-02-06,3,26407.0,26236.29,28572.0
2017-02-06,4,26669.0,26244.754,28462.0
2017-02-06,5,27680.0,26985.71,28661.0
2017-02-06,6,30084.0,29004.785,29203.0
2017-02-06,7,33685.0,31960.627,30076.0
2017-02-06,8,35215.0,33682.5,30853.0
2017-02-06,9,34281.0,33927.477,31850.0
2017-02-06,10,32966.0,33602.75,32480.0
2017-02-06,11,31987.0,33144.53,32271.0
2017-02-06,12,31152.0,32519.576,31831.0
2017-02-06,13,30511.0,31976.588,31486.0
2017-02-06,14,30095.0,31777.734,31185.0
2017-02-06,15,29649.0,31531.65,30847.0
2017-02-06,16,29725.0,31484.672,30740.0
2017-02-06,17,30494.0,32411.63,31255.0
2017-02-06,18,32739.0,34235.344,33051.0
2017-02-06,19,34327.0,35199.746,33749.0
2017-02-06,20,34174.0,34950.65,32916.0
2017-02-06,21,33497.0,34136.188,32362.0
2017-02-06,22,31928.0,32497.014,31610.0
2017-02-06,23,29810.0,30407.354,30262.0
2017-02-07,0,27721.0,27932.01,28850.0
2017-02-07,1,26408.0,26606.238,27355.0
2017-02-07,2,25633.0,25870.164,26624.0
2017-02-07,3,25301.0,25990.82,26407.0
2017-02-07,4,25281.0,26322.184,26669.0
2017-02-07,5,25913.0,27327.617,27680.0
2017-02-07,6,27980.0,29739.84,30084.0
2017-02-07,7,31408.0,33169.234,33685.0
2017-02-07,8,33104.0,35042.742,35215.0
2017-02-07,9,32837.0,35145.453,34281.0
2017-02-07,10,32804.0,34785.82,32966.0
2017-02-07,11,32886.0,34509.105,31987.0
2017-02-07,12,32502.0,33791.73,31152.0
2017-02-07,13,32092.0,33178.984,30511.0
2017-02-07,14,31858.0,32929.215,30095.0
2017-02-07,15,31485.0,32782.598,29649.0
2017-02-07,16,31264.0,32623.09,29725.0
2017-02-07,17,31826.0,33428.184,30494.0
2017-02-07,18,33539.0,35110.086,32739.0
2017-02-07,19,34414.0,36140.97,34327.0
2017-02-07,20,33942.0,35819.64,34174.0
2017-02-07,21,32963.0,34743.04,33497.0
2017-02-07,22,31202.0,32986.41,31928.0
2017-02-07,23,28875.0,30731.373,29810.0
2017-02-08,0,26608.0,26941.059,27721.0
2017-02-08,1,24999.0,25459.766,26408.0
2017-02-08,2,24155.0,24725.676,25633.0
2017-02-08,3,23717.0,24695.352,25301.0
2017-02-08,4,23625.0,24776.254,25281.0
2017-02-08,5,24195.0,25259.72,25913.0
2017-02-08,6,26115.0,27184.102,27980.0
2017-02-08,7,29503.0,30161.453,31408.0
2017-02-08,8,31106.0,31994.871,33104.0
2017-02-08,9,30895.0,32018.73,32837.0
2017-02-08,10,30456.0,31317.953,32804.0
2017-02-08,11,29987.0,30824.166,32886.0
2017-02-08,12,29406.0,30226.156,32502.0
2017-02-08,13,29067.0,29808.025,32092.0
2017-02-08,14,28885.0,29539.21,31858.0
2017-02-08,15,28732.0,29188.008,31485.0
2017-02-08,16,28844.0,28976.016,31264.0
2017-02-08,17,29428.0,29904.508,31826.0
2017-02-08,18,31129.0,31717.611,33539.0
2017-02-08,19,32340.0,32769.875,34414.0
2017-02-08,20,32032.0,32759.453,33942.0
2017-02-08,21,31283.0,32193.766,32963.0
2017-02-08,22,29885.0,31008.184,31202.0
2017-02-08,23,28180.0,29194.377,28875.0
2017-02-09,0,26255.0,26405.162,26608.0
2017-02-09,1,24901.0,25177.871,24999.0
2017-02-09,2,24323.0,24695.932,24155.0
2017-02-09,3,24089.0,24672.656,23717.0
2017-02-09,4,24472.0,24865.469,23625.0
2017-02-09,5,25490.0,25648.398,24195.0
2017-02-09,6,27678.0,27761.758,26115.0
2017-02-09,7,30723.0,31151.2,29503.0
2017-02-09,8,32918.0,33578.945,31106.0
2017-02-09,9,34265.0,34429.79,30895.0
2017-02-09,10,35165.0,34575.797,30456.0
2017-02-09,11,35595.0,34903.676,29987.0
2017-02-09,12,35715.0,35269.26,29406.0
2017-02-09,13,35720.0,35619.594,29067.0
2017-02-09,14,35444.0,35787.74,28885.0
2017-02-09,15,35338.0,35742.453,28732.0
2017-02-09,16,35410.0,35833.4,28844.0
2017-02-09,17,36495.0,36924.38,29428.0
2017-02-09,18,39133.0,38785.992,31129.0
2017-02-09,19,40835.0,39784.438,32340.0
2017-02-09,20,40584.0,39776.07,32032.0
2017-02-09,21,39825.0,39245.508,31283.0
2017-02-09,22,38231.0,38187.438,29885.0
2017-02-09,23,36006.0,36583.367,28180.0
2017-02-10,0,34034.0,34222.445,26255.0
2017-02-10,1,32738.0,32995.816,24901.0
2017-02-10,2,32176.0,32280.3,24323.0
2017-02-10,3,32075.0,32103.828,24089.0
2017-02-10,4,32186.0,32004.379,24472.0
2017-02-10,5,33055.0,32639.941,25490.0
2017-02-10,6,35143.0,34359.688,27678.0
2017-02-10,7,38366.0,36952.156,30723.0
2017-02-10,8,39669.0,38722.867,32918.0
2017-02-10,9,39181.0,38964.836,34265.0
2017-02-10,10,38136.0,38551.297,35165.0
2017-02-10,11,37308.0,37787.688,35595.0
2017-02-10,12,36410.0,37202.273,35715.0
2017-02-10,13,35447.0,36727.04,35720.0
2017-02-10,14,34827.0,36028.02,35444.0
2017-02-10,15,34784.0,35351.258,35338.0
2017-02-10,16,35153.0,35002.57,35410.0
2017-02-10,17,36062.0,35791.297,36495.0
2017-02-10,18,37709.0,37178.035,39133.0
2017-02-10,19,38278.0,37936.297,40835.0
2017-02-10,20,37484.0,37520.797,40584.0
2017-02-10,21,36496.0,36928.645,39825.0
2017-02-10,22,35083.0,35959.14,38231.0
2017-02-10,23,33123.0,34346.188,36006.0
2017-02-11,0,31071.0,31347.2,34034.0
2017-02-11,1,29481.0,29984.06,32738.0
2017-02-11,2,28544.0,29095.209,32176.0
2017-02-11,3,28037.0,28602.178,32075.0
2017-02-11,4,27895.0,28567.133,32186.0
2017-02-11,5,28036.0,28906.938,33055.0
2017-02-11,6,28799.0,29823.191,35143.0
2017-02-11,7,30025.0,31450.24,38366.0
2017-02-11,8,31056.0,32720.676,39669.0
2017-02-11,9,31978.0,33489.164,39181.0
2017-02-11,10,32108.0,34074.51,38136.0
2017-02-11,11,31668.0,34166.18,37308.0
2017-02-11,12,31252.0,33755.24,36410.0
2017-02-11,13,30368.0,33159.055,35447.0
2017-02-11,14,29677.0,32344.75,34827.0
2017-02-11,15,29101.0,31504.28,34784.0
2017-02-11,16,28566.0,31149.47,35153.0
2017-02-11,17,29161.0,31733.012,36062.0
2017-02-11,18,30877.0,33086.07,37709.0
2017-02-11,19,31877.0,34040.01,38278.0
2017-02-11,20,31532.0,33658.906,37484.0
2017-02-11,21,30889.0,32947.652,36496.0
2017-02-11,22,29937.0,31825.875,35083.0
2017-02-11,23,28577.0,30108.117,33123.0
2017-02-12,0,27099.0,27146.586,31071.0
2017-02-12,1,25754.0,26186.785,29481.0
2017-02-12,2,24987.0,25573.48,28544.0
2017-02-12,3,24487.0,25422.418,28037.0
2017-02-12,4,24303.0,25620.191,27895.0
2017-02-12,5,24503.0,26065.676,28036.0
2017-02-12,6,25144.0,27367.826,28799.0
2017-02-12,7,26177.0,29336.584,30025.0
2017-02-12,8,27218.0,30938.932,31056.0
2017-02-12,9,28726.0,31935.387,31978.0
2017-02-12,10,30105.0,32517.344,32108.0
2017-02-12,11,31029.0,32604.723,31668.0
2017-02-12,12,31545.0,32568.486,31252.0
2017-02-12,13,31621.0,32496.207,30368.0
2017-02-12,14,31418.0,32548.885,29677.0
2017-02-12,15,31111.0,32312.809,29101.0
2017-02-12,16,31095.0,32253.836,28566.0
2017-02-12,17,31765.0,33129.082,29161.0
2017-02-12,18,33103.0,34438.82,30877.0
2017-02-12,19,33958.0,34945.87,31877.0
2017-02-12,20,33655.0,34555.453,31532.0
2017-02-12,21,32865.0,33634.805,30889.0
2017-02-12,22,31315.0,32138.414,29937.0
2017-02-12,23,29576.0,30149.537,28577.0
2017-02-13,0,27832.0,27837.82,27099.0
2017-02-13,1,27055.0,26686.373,25754.0
2017-02-13,2,26649.0,26122.035,24987.0
2017-02-13,3,26685.0,26034.902,24487.0
2017-02-13,4,27129.0,26518.896,24303.0
2017-02-13,5,28304.0,27587.332,24503.0
2017-02-13,6,30858.0,29837.596,25144.0
2017-02-13,7,34479.0,32989.42,26177.0
2017-02-13,8,36004.0,35053.707,27218.0
2017-02-13,9,35770.0,35487.21,28726.0
2017-02-13,10,35257.0,35243.406,30105.0
2017-02-13,11,34829.0,35015.91,31029.0
2017-02-13,12,34365.0,34858.805,31545.0
2017-02-13,13,33825.0,34695.266,31621.0
2017-02-13,14,33613.0,34655.88,31418.0
2017-02-13,15,33308.0,34557.023,31111.0
2017-02-13,16,33479.0,34611.645,31095.0
2017-02-13,17,34359.0,35628.17,31765.0
2017-02-13,18,36326.0,37466.75,33103.0
2017-02-13,19,37888.0,38424.105,33958.0
2017-02-13,20,37606.0,38260.664,33655.0
2017-02-13,21,36888.0,37344.914,32865.0
2017-02-13,22,35328.0,35793.12,31315.0
2017-02-13,23,33153.0,33639.203,29576.0
2017-02-14,0,31151.0,30977.213,27832.0
2017-02-14,1,29836.0,29633.832,27055.0
2017-02-14,2,29241.0,28814.457,26649.0
2017-02-14,3,29096.0,28615.514,26685.0
2017-02-14,4,29301.0,28792.637,27129.0
2017-02-14,5,30233.0,29587.992,28304.0
2017-02-14,6,32480.0,31710.074,30858.0
2017-02-14,7,36042.0,34756.844,34479.0
2017-02-14,8,37262.0,36560.23,36004.0
2017-02-14,9,36646.0,36633.227,35770.0
2017-02-14,10,35892.0,36090.22,35257.0
2017-02-14,11,35358.0,35443.7,34829.0
2017-02-14,12,34587.0,34651.703,34365.0
2017-02-14,13,33526.0,34084.61,33825.0
2017-02-14,14,32732.0,33572.46,33613.0
2017-02-14,15,31922.0,33147.336,33308.0
2017-02-14,16,31712.0,32894.375,33479.0
2017-02-14,17,32459.0,33800.992,34359.0
2017-02-14,18,34369.0,35707.5,36326.0
2017-02-14,19,36051.0,36915.5,37888.0
2017-02-14,20,35826.0,36758.11,37606.0
2017-02-14,21,35104.0,36106.766,36888.0
2017-02-14,22,33705.0,34765.65,35328.0
2017-02-14,23,31542.0,32731.047,33153.0
2017-02-15,0,29612.0,29570.46,31151.0
2017-02-15,1,28319.0,28078.809,29836.0
2017-02-15,2,27672.0,27305.184,29241.0
2017-02-15,3,27383.0,27064.842,29096.0
2017-02-15,4,27524.0,27351.297,29301.0
2017-02-15,5,28334.0,28059.088,30233.0
2017-02-15,6,30482.0,30166.723,32480.0
2017-02-15,7,34019.0,33156.3,36042.0
2017-02-15,8,35349.0,34960.996,37262.0
2017-02-15,9,35082.0,34946.906,36646.0
2017-02-15,10,34662.0,34343.12,35892.0
2017-02-15,11,34149.0,33896.086,35358.0
2017-02-15,12,33211.0,33364.344,34587.0
2017-02-15,13,32142.0,32957.74,33526.0
2017-02-15,14,31604.0,32582.13,32732.0
2017-02-15,15,31750.0,32295.562,31922.0
2017-02-15,16,32221.0,32337.57,31712.0
2017-02-15,17,33250.0,33427.08,32459.0
2017-02-15,18,35255.0,35204.258,34369.0
2017-02-15,19,36868.0,36458.54,36051.0
2017-02-15,20,36710.0,36219.22,35826.0
2017-02-15,21,36078.0,35476.164,35104.0
2017-02-15,22,34530.0,34021.15,33705.0
2017-02-15,23,32374.0,31915.807,31542.0
2017-02-16,0,30369.0,30344.652,29612.0
2017-02-16,1,29019.0,28737.27,28319.0
2017-02-16,2,28404.0,27831.082,27672.0
2017-02-16,3,28303.0,27686.184,27383.0
2017-02-16,4,28535.0,27859.656,27524.0
2017-02-16,5,29411.0,28664.12,28334.0
2017-02-16,6,31778.0,30954.266,30482.0
2017-02-16,7,35334.0,34022.242,34019.0
2017-02-16,8,36578.0,35996.652,35349.0
2017-02-16,9,35997.0,36097.203,35082.0
2017-02-16,10,35345.0,35693.29,34662.0
2017-02-16,11,35026.0,35158.71,34149.0
2017-02-16,12,34667.0,34695.83,33211.0
2017-02-16,13,34398.0,34037.54,32142.0
2017-02-16,14,34234.0,33554.9,31604.0
2017-02-16,15,34019.0,33378.625,31750.0
2017-02-16,16,34045.0,33415.273,32221.0
2017-02-16,17,34977.0,34598.723,33250.0
2017-02-16,18,36969.0,36321.754,35255.0
2017-02-16,19,38642.0,37594.9,36868.0
2017-02-16,20,38426.0,37682.035,36710.0
2017-02-16,21,37733.0,37042.938,36078.0
2017-02-16,22,36250.0,35903.355,34530.0
2017-02-16,23,34060.0,34005.965,32374.0
2017-02-17,0,32071.0,32197.39,30369.0
2017-02-17,1,30739.0,30701.688,29019.0
2017-02-17,2,30184.0,29736.219,28404.0
2017-02-17,3,30034.0,29422.09,28303.0
2017-02-17,4,30207.0,29487.336,28535.0
2017-02-17,5,31119.0,30359.732,29411.0
2017-02-17,6,33320.0,32637.777,31778.0
2017-02-17,7,36521.0,35603.414,35334.0
2017-02-17,8,37703.0,37126.78,36578.0
2017-02-17,9,36983.0,36912.35,35997.0
2017-02-17,10,35923.0,36111.64,35345.0
2017-02-17,11,34848.0,35114.0,35026.0
2017-02-17,12,33457.0,34205.773,34667.0
2017-02-17,13,32374.0,33115.625,34398.0
2017-02-17,14,31552.0,32219.39,34234.0
2017-02-17,15,30948.0,31775.719,34019.0
2017-02-17,16,30688.0,31845.355,34045.0
2017-02-17,17,31294.0,32938.625,34977.0
