experiment,context_len,date,hour,actual,predicted,naive
exp1_512h,512,2018-01-18,13,37209.0,37217.367,39630.0
exp1_512h,512,2018-01-18,14,36476.0,36525.324,39457.0
exp1_512h,512,2018-01-18,15,35941.0,35788.984,39297.0
exp1_512h,512,2018-01-18,16,36098.0,35696.996,39514.0
exp1_512h,512,2018-01-18,17,37408.0,36908.68,40527.0
exp1_512h,512,2018-01-18,18,39950.0,38868.8,42926.0
exp1_512h,512,2018-01-18,19,40719.0,39224.5,43373.0
exp1_512h,512,2018-01-18,20,40486.0,38785.18,43004.0
exp1_512h,512,2018-01-18,21,39889.0,38251.906,42200.0
exp1_512h,512,2018-01-18,22,38552.0,36719.395,40717.0
exp1_512h,512,2018-01-18,23,36489.0,34767.305,38629.0
exp1_512h,512,2018-01-19,0,34651.0,34449.906,36813.0
exp1_512h,512,2018-01-19,1,33447.0,32907.812,35767.0
exp1_512h,512,2018-01-19,2,32892.0,31907.934,35391.0
exp1_512h,512,2018-01-19,3,32731.0,31475.953,35352.0
exp1_512h,512,2018-01-19,4,33016.0,31398.527,35752.0
exp1_512h,512,2018-01-19,5,33958.0,31942.27,36565.0
exp1_512h,512,2018-01-19,6,36087.0,33572.086,38726.0
exp1_512h,512,2018-01-19,7,39489.0,35721.484,42087.0
exp1_512h,512,2018-01-19,8,40942.0,37094.754,43679.0
exp1_512h,512,2018-01-19,9,39991.0,37354.29,42726.0
exp1_512h,512,2018-01-19,10,38326.0,36862.695,41061.0
exp1_512h,512,2018-01-19,11,36796.0,36236.53,39603.0
exp1_512h,512,2018-01-19,12,35409.0,35591.645,38375.0
exp1_512h,512,2018-01-19,13,34340.0,34950.594,37209.0
exp1_512h,512,2018-01-19,14,33618.0,34261.387,36476.0
exp1_512h,512,2018-01-19,15,33130.0,33821.805,35941.0
exp1_512h,512,2018-01-19,16,33146.0,33851.883,36098.0
exp1_512h,512,2018-01-19,17,34080.0,34972.72,37408.0
exp1_512h,512,2018-01-19,18,36415.0,36788.44,39950.0
exp1_512h,512,2018-01-19,19,37048.0,37259.42,40719.0
exp1_512h,512,2018-01-19,20,36695.0,36865.227,40486.0
exp1_512h,512,2018-01-19,21,36063.0,36282.758,39889.0
exp1_512h,512,2018-01-19,22,35004.0,34931.46,38552.0
exp1_512h,512,2018-01-19,23,33352.0,33386.44,36489.0
exp1_512h,512,2018-01-20,0,31755.0,31808.535,34651.0
exp1_512h,512,2018-01-20,1,30374.0,30551.164,33447.0
exp1_512h,512,2018-01-20,2,29622.0,29798.377,32892.0
exp1_512h,512,2018-01-20,3,29291.0,29565.441,32731.0
exp1_512h,512,2018-01-20,4,29215.0,29423.078,33016.0
exp1_512h,512,2018-01-20,5,29534.0,29691.693,33958.0
exp1_512h,512,2018-01-20,6,30314.0,31174.92,36087.0
exp1_512h,512,2018-01-20,7,31545.0,33123.62,39489.0
exp1_512h,512,2018-01-20,8,32548.0,34487.387,40942.0
exp1_512h,512,2018-01-20,9,32843.0,34799.273,39991.0
exp1_512h,512,2018-01-20,10,32158.0,34414.016,38326.0
exp1_512h,512,2018-01-20,11,31204.0,33893.703,36796.0
exp1_512h,512,2018-01-20,12,30316.0,33019.72,35409.0
exp1_512h,512,2018-01-20,13,29454.0,32350.86,34340.0
exp1_512h,512,2018-01-20,14,28704.0,31834.021,33618.0
exp1_512h,512,2018-01-20,15,28357.0,31558.854,33130.0
exp1_512h,512,2018-01-20,16,28528.0,31684.156,33146.0
exp1_512h,512,2018-01-20,17,29452.0,33184.812,34080.0
exp1_512h,512,2018-01-20,18,31758.0,35232.63,36415.0
exp1_512h,512,2018-01-20,19,32459.0,35799.93,37048.0
exp1_512h,512,2018-01-20,20,32203.0,35604.582,36695.0
exp1_512h,512,2018-01-20,21,31841.0,35284.43,36063.0
exp1_512h,512,2018-01-20,22,31135.0,34060.75,35004.0
exp1_512h,512,2018-01-20,23,29896.0,32615.967,33352.0
exp1_512h,512,2018-01-21,0,28611.0,28377.086,31755.0
exp1_512h,512,2018-01-21,1,27529.0,27200.518,30374.0
exp1_512h,512,2018-01-21,2,26943.0,26513.771,29622.0
exp1_512h,512,2018-01-21,3,26683.0,26083.348,29291.0
exp1_512h,512,2018-01-21,4,26606.0,26015.58,29215.0
exp1_512h,512,2018-01-21,5,26873.0,26323.125,29534.0
exp1_512h,512,2018-01-21,6,27552.0,27995.928,30314.0
exp1_512h,512,2018-01-21,7,28557.0,30364.807,31545.0
exp1_512h,512,2018-01-21,8,29346.0,31641.52,32548.0
exp1_512h,512,2018-01-21,9,30061.0,31946.186,32843.0
exp1_512h,512,2018-01-21,10,30142.0,31733.219,32158.0
exp1_512h,512,2018-01-21,11,29708.0,31108.127,31204.0
exp1_512h,512,2018-01-21,12,29365.0,30561.363,30316.0
exp1_512h,512,2018-01-21,13,28876.0,30328.07,29454.0
exp1_512h,512,2018-01-21,14,28496.0,29869.092,28704.0
exp1_512h,512,2018-01-21,15,28460.0,29945.645,28357.0
exp1_512h,512,2018-01-21,16,28724.0,30434.686,28528.0
exp1_512h,512,2018-01-21,17,29863.0,31859.113,29452.0
exp1_512h,512,2018-01-21,18,31909.0,34023.023,31758.0
exp1_512h,512,2018-01-21,19,32569.0,34972.477,32459.0
exp1_512h,512,2018-01-21,20,31916.0,34916.1,32203.0
exp1_512h,512,2018-01-21,21,31294.0,34395.832,31841.0
exp1_512h,512,2018-01-21,22,30009.0,33317.168,31135.0
exp1_512h,512,2018-01-21,23,28503.0,31651.004,29896.0
exp1_512h,512,2018-01-22,0,26638.0,26759.316,28611.0
exp1_512h,512,2018-01-22,1,25390.0,25742.527,27529.0
exp1_512h,512,2018-01-22,2,24737.0,25237.186,26943.0
exp1_512h,512,2018-01-22,3,24447.0,25174.21,26683.0
exp1_512h,512,2018-01-22,4,24504.0,25535.188,26606.0
exp1_512h,512,2018-01-22,5,25324.0,26393.766,26873.0
exp1_512h,512,2018-01-22,6,27403.0,28226.008,27552.0
exp1_512h,512,2018-01-22,7,30857.0,30615.824,28557.0
exp1_512h,512,2018-01-22,8,32625.0,32027.086,29346.0
exp1_512h,512,2018-01-22,9,32629.0,32169.244,30061.0
exp1_512h,512,2018-01-22,10,32322.0,31750.06,30142.0
exp1_512h,512,2018-01-22,11,31880.0,31065.988,29708.0
exp1_512h,512,2018-01-22,12,31238.0,30555.535,29365.0
exp1_512h,512,2018-01-22,13,30809.0,30068.172,28876.0
exp1_512h,512,2018-01-22,14,30555.0,29672.883,28496.0
exp1_512h,512,2018-01-22,15,30292.0,29594.121,28460.0
exp1_512h,512,2018-01-22,16,30347.0,30037.324,28724.0
exp1_512h,512,2018-01-22,17,31281.0,31390.045,29863.0
exp1_512h,512,2018-01-22,18,33527.0,33357.94,31909.0
exp1_512h,512,2018-01-22,19,33969.0,33991.734,32569.0
exp1_512h,512,2018-01-22,20,33512.0,33911.184,31916.0
exp1_512h,512,2018-01-22,21,32614.0,33384.57,31294.0
exp1_512h,512,2018-01-22,22,31075.0,32035.057,30009.0
exp1_512h,512,2018-01-22,23,28954.0,30248.691,28503.0
exp1_512h,512,2018-01-23,0,27008.0,27089.672,26638.0
exp1_512h,512,2018-01-23,1,25625.0,25816.85,25390.0
exp1_512h,512,2018-01-23,2,24831.0,25160.543,24737.0
exp1_512h,512,2018-01-23,3,24496.0,25029.035,24447.0
exp1_512h,512,2018-01-23,4,24497.0,25271.576,24504.0
exp1_512h,512,2018-01-23,5,25164.0,26087.406,25324.0
exp1_512h,512,2018-01-23,6,27135.0,28103.855,27403.0
exp1_512h,512,2018-01-23,7,30303.0,30826.809,30857.0
exp1_512h,512,2018-01-23,8,32189.0,32607.32,32625.0
exp1_512h,512,2018-01-23,9,32172.0,32802.164,32629.0
exp1_512h,512,2018-01-23,10,32071.0,32355.93,32322.0
exp1_512h,512,2018-01-23,11,31744.0,31882.021,31880.0
exp1_512h,512,2018-01-23,12,31222.0,31220.367,31238.0
exp1_512h,512,2018-01-23,13,30520.0,30588.281,30809.0
exp1_512h,512,2018-01-23,14,29955.0,30282.035,30555.0
exp1_512h,512,2018-01-23,15,29939.0,30080.555,30292.0
exp1_512h,512,2018-01-23,16,30228.0,30194.254,30347.0
exp1_512h,512,2018-01-23,17,31198.0,31623.334,31281.0
exp1_512h,512,2018-01-23,18,33134.0,33541.895,33527.0
exp1_512h,512,2018-01-23,19,33849.0,33949.445,33969.0
exp1_512h,512,2018-01-23,20,33497.0,33619.9,33512.0
exp1_512h,512,2018-01-23,21,32878.0,32962.336,32614.0
exp1_512h,512,2018-01-23,22,31476.0,31456.26,31075.0
exp1_512h,512,2018-01-23,23,29441.0,29516.45,28954.0
exp1_512h,512,2018-01-24,0,27630.0,27472.285,27008.0
exp1_512h,512,2018-01-24,1,26322.0,26127.305,25625.0
exp1_512h,512,2018-01-24,2,25717.0,25457.277,24831.0
exp1_512h,512,2018-01-24,3,25453.0,25513.43,24496.0
exp1_512h,512,2018-01-24,4,25646.0,25847.268,24497.0
exp1_512h,512,2018-01-24,5,26534.0,26471.48,25164.0
exp1_512h,512,2018-01-24,6,28743.0,28462.078,27135.0
exp1_512h,512,2018-01-24,7,32203.0,31123.682,30303.0
exp1_512h,512,2018-01-24,8,34090.0,33073.844,32189.0
exp1_512h,512,2018-01-24,9,34242.0,33433.785,32172.0
exp1_512h,512,2018-01-24,10,34113.0,32969.64,32071.0
exp1_512h,512,2018-01-24,11,33713.0,32388.924,31744.0
exp1_512h,512,2018-01-24,12,33039.0,31976.057,31222.0
exp1_512h,512,2018-01-24,13,32552.0,31675.43,30520.0
exp1_512h,512,2018-01-24,14,32500.0,31424.664,29955.0
exp1_512h,512,2018-01-24,15,32634.0,31403.152,29939.0
exp1_512h,512,2018-01-24,16,33297.0,31937.02,30228.0
exp1_512h,512,2018-01-24,17,34688.0,33520.367,31198.0
exp1_512h,512,2018-01-24,18,36982.0,35348.637,33134.0
exp1_512h,512,2018-01-24,19,37569.0,35757.164,33849.0
exp1_512h,512,2018-01-24,20,37313.0,35258.504,33497.0
exp1_512h,512,2018-01-24,21,36650.0,34536.008,32878.0
exp1_512h,512,2018-01-24,22,35167.0,33114.89,31476.0
exp1_512h,512,2018-01-24,23,32918.0,31164.844,29441.0
exp1_512h,512,2018-01-25,0,31040.0,30786.27,27630.0
exp1_512h,512,2018-01-25,1,29840.0,29352.775,26322.0
exp1_512h,512,2018-01-25,2,29298.0,28403.898,25717.0
exp1_512h,512,2018-01-25,3,29214.0,27997.97,25453.0
exp1_512h,512,2018-01-25,4,29502.0,27908.922,25646.0
exp1_512h,512,2018-01-25,5,30469.0,28153.48,26534.0
exp1_512h,512,2018-01-25,6,32762.0,30081.861,28743.0
exp1_512h,512,2018-01-25,7,36434.0,32663.418,32203.0
exp1_512h,512,2018-01-25,8,38127.0,34414.895,34090.0
exp1_512h,512,2018-01-25,9,37416.0,34682.203,34242.0
exp1_512h,512,2018-01-25,10,36169.0,34376.844,34113.0
exp1_512h,512,2018-01-25,11,35217.0,33550.992,33713.0
exp1_512h,512,2018-01-25,12,34396.0,32929.46,33039.0
exp1_512h,512,2018-01-25,13,33706.0,32356.248,32552.0
exp1_512h,512,2018-01-25,14,33339.0,31782.594,32500.0
exp1_512h,512,2018-01-25,15,33135.0,31681.65,32634.0
exp1_512h,512,2018-01-25,16,33524.0,32228.773,33297.0
exp1_512h,512,2018-01-25,17,34988.0,33874.082,34688.0
exp1_512h,512,2018-01-25,18,37631.0,35962.363,36982.0
exp1_512h,512,2018-01-25,19,38762.0,36869.688,37569.0
exp1_512h,512,2018-01-25,20,38651.0,36812.36,37313.0
exp1_512h,512,2018-01-25,21,38057.0,36238.33,36650.0
exp1_512h,512,2018-01-25,22,36782.0,34944.953,35167.0
exp1_512h,512,2018-01-25,23,34805.0,33020.734,32918.0
exp1_512h,512,2018-01-26,0,33021.0,32907.516,31040.0
exp1_512h,512,2018-01-26,1,31850.0,31554.223,29840.0
exp1_512h,512,2018-01-26,2,31421.0,30580.105,29298.0
exp1_512h,512,2018-01-26,3,31374.0,30087.75,29214.0
exp1_512h,512,2018-01-26,4,31700.0,29929.566,29502.0
exp1_512h,512,2018-01-26,5,32745.0,30165.121,30469.0
exp1_512h,512,2018-01-26,6,34980.0,31707.488,32762.0
exp1_512h,512,2018-01-26,7,38515.0,34049.516,36434.0
exp1_512h,512,2018-01-26,8,39985.0,35413.625,38127.0
exp1_512h,512,2018-01-26,9,38968.0,35326.21,37416.0
exp1_512h,512,2018-01-26,10,36849.0,34747.164,36169.0
exp1_512h,512,2018-01-26,11,35323.0,33763.57,35217.0
exp1_512h,512,2018-01-26,12,34032.0,33035.508,34396.0
exp1_512h,512,2018-01-26,13,32916.0,32345.027,33706.0
exp1_512h,512,2018-01-26,14,32313.0,31765.826,33339.0
exp1_512h,512,2018-01-26,15,31974.0,31404.773,33135.0
exp1_512h,512,2018-01-26,16,32154.0,31550.879,33524.0
exp1_512h,512,2018-01-26,17,33317.0,32961.742,34988.0
exp1_512h,512,2018-01-26,18,35660.0,34736.867,37631.0
exp1_512h,512,2018-01-26,19,36492.0,35377.336,38762.0
exp1_512h,512,2018-01-26,20,36141.0,35194.473,38651.0
exp1_512h,512,2018-01-26,21,35519.0,34450.297,38057.0
exp1_512h,512,2018-01-26,22,34474.0,33246.58,36782.0
exp1_512h,512,2018-01-26,23,32796.0,31529.031,34805.0
exp1_512h,512,2018-01-27,0,31142.0,31068.922,33021.0
exp1_512h,512,2018-01-27,1,29918.0,29613.148,31850.0
exp1_512h,512,2018-01-27,2,29200.0,28665.281,31421.0
exp1_512h,512,2018-01-27,3,28864.0,28093.973,31374.0
exp1_512h,512,2018-01-27,4,28853.0,27744.688,31700.0
exp1_512h,512,2018-01-27,5,29156.0,27874.2,32745.0
exp1_512h,512,2018-01-27,6,29992.0,29280.375,34980.0
exp1_512h,512,2018-01-27,7,31301.0,31328.244,38515.0
exp1_512h,512,2018-01-27,8,32361.0,32709.951,39985.0
exp1_512h,512,2018-01-27,9,32625.0,32685.598,38968.0
exp1_512h,512,2018-01-27,10,31815.0,32304.953,36849.0
exp1_512h,512,2018-01-27,11,30806.0,31698.598,35323.0
exp1_512h,512,2018-01-27,12,29800.0,30794.092,34032.0
exp1_512h,512,2018-01-27,13,28780.0,29941.863,32916.0
exp1_512h,512,2018-01-27,14,28082.0,29363.443,32313.0
exp1_512h,512,2018-01-27,15,27820.0,28994.822,31974.0
exp1_512h,512,2018-01-27,16,28107.0,28999.57,32154.0
exp1_512h,512,2018-01-27,17,28930.0,30226.36,33317.0
exp1_512h,512,2018-01-27,18,30796.0,32115.873,35660.0
exp1_512h,512,2018-01-27,19,31146.0,32871.457,36492.0
exp1_512h,512,2018-01-27,20,30609.0,32645.785,36141.0
exp1_512h,512,2018-01-27,21,29904.0,31829.395,35519.0
exp1_512h,512,2018-01-27,22,28830.0,30493.719,34474.0
exp1_512h,512,2018-01-27,23,27414.0,28754.049,32796.0
exp1_512h,512,2018-01-28,0,25833.0,26037.578,31142.0
exp1_512h,512,2018-01-28,1,24484.0,24931.465,29918.0
exp1_512h,512,2018-01-28,2,23606.0,24293.531,29200.0
exp1_512h,512,2018-01-28,3,23142.0,23991.344,28864.0
exp1_512h,512,2018-01-28,4,22901.0,23878.777,28853.0
exp1_512h,512,2018-01-28,5,22974.0,24213.062,29156.0
exp1_512h,512,2018-01-28,6,23477.0,25527.047,29992.0
exp1_512h,512,2018-01-28,7,24357.0,27675.89,31301.0
exp1_512h,512,2018-01-28,8,25443.0,29096.895,32361.0
exp1_512h,512,2018-01-28,9,26725.0,29422.111,32625.0
exp1_512h,512,2018-01-28,10,27877.0,29007.027,31815.0
exp1_512h,512,2018-01-28,11,28566.0,28703.723,30806.0
exp1_512h,512,2018-01-28,12,28919.0,28104.938,29800.0
exp1_512h,512,2018-01-28,13,28882.0,27514.29,28780.0
exp1_512h,512,2018-01-28,14,28606.0,27312.467,28082.0
exp1_512h,512,2018-01-28,15,28524.0,27332.738,27820.0
exp1_512h,512,2018-01-28,16,28708.0,27883.014,28107.0
exp1_512h,512,2018-01-28,17,29596.0,29306.924,28930.0
exp1_512h,512,2018-01-28,18,31559.0,31450.098,30796.0
exp1_512h,512,2018-01-28,19,32029.0,32511.781,31146.0
exp1_512h,512,2018-01-28,20,31668.0,32649.594,30609.0
exp1_512h,512,2018-01-28,21,30921.0,32167.773,29904.0
exp1_512h,512,2018-01-28,22,29721.0,31008.555,28830.0
exp1_512h,512,2018-01-28,23,28039.0,29394.059,27414.0
exp1_512h,512,2018-01-29,0,26494.0,26482.863,25833.0
exp1_512h,512,2018-01-29,1,25397.0,25337.148,24484.0
exp1_512h,512,2018-01-29,2,24863.0,24750.184,23606.0
exp1_512h,512,2018-01-29,3,24736.0,24887.068,23142.0
exp1_512h,512,2018-01-29,4,24999.0,25253.994,22901.0
exp1_512h,512,2018-01-29,5,26010.0,26215.387,22974.0
exp1_512h,512,2018-01-29,6,28316.0,28533.414,23477.0
exp1_512h,512,2018-01-29,7,31896.0,31677.787,24357.0
exp1_512h,512,2018-01-29,8,33926.0,34031.625,25443.0
exp1_512h,512,2018-01-29,9,33973.0,35169.016,26725.0
exp1_512h,512,2018-01-29,10,33694.0,35471.383,27877.0
exp1_512h,512,2018-01-29,11,33392.0,35470.95,28566.0
exp1_512h,512,2018-01-29,12,33038.0,35519.785,28919.0
exp1_512h,512,2018-01-29,13,32881.0,35324.984,28882.0
exp1_512h,512,2018-01-29,14,33010.0,35155.84,28606.0
exp1_512h,512,2018-01-29,15,33011.0,35407.9,28524.0
exp1_512h,512,2018-01-29,16,33246.0,36032.7,28708.0
exp1_512h,512,2018-01-29,17,34127.0,37255.664,29596.0
exp1_512h,512,2018-01-29,18,36002.0,39206.035,31559.0
exp1_512h,512,2018-01-29,19,36344.0,40116.26,32029.0
exp1_512h,512,2018-01-29,20,35879.0,40020.47,31668.0
exp1_512h,512,2018-01-29,21,34984.0,39225.484,30921.0
exp1_512h,512,2018-01-29,22,33327.0,37791.36,29721.0
exp1_512h,512,2018-01-29,23,31107.0,36001.188,28039.0
exp1_512h,512,2018-01-30,0,29229.0,29412.244,26494.0
exp1_512h,512,2018-01-30,1,27942.0,28158.227,25397.0
exp1_512h,512,2018-01-30,2,27386.0,27603.191,24863.0
exp1_512h,512,2018-01-30,3,27256.0,27653.445,24736.0
exp1_512h,512,2018-01-30,4,27530.0,28098.832,24999.0
exp1_512h,512,2018-01-30,5,28442.0,29050.01,26010.0
exp1_512h,512,2018-01-30,6,30673.0,31205.855,28316.0
exp1_512h,512,2018-01-30,7,34121.0,33973.75,31896.0
exp1_512h,512,2018-01-30,8,36029.0,35798.11,33926.0
exp1_512h,512,2018-01-30,9,36345.0,35896.41,33973.0
exp1_512h,512,2018-01-30,10,36380.0,35457.242,33694.0
exp1_512h,512,2018-01-30,11,36455.0,34859.773,33392.0
exp1_512h,512,2018-01-30,12,36468.0,34241.594,33038.0
exp1_512h,512,2018-01-30,13,36432.0,33697.508,32881.0
exp1_512h,512,2018-01-30,14,36417.0,33292.03,33010.0
exp1_512h,512,2018-01-30,15,36340.0,33318.25,33011.0
exp1_512h,512,2018-01-30,16,36540.0,33840.508,33246.0
exp1_512h,512,2018-01-30,17,37722.0,34949.555,34127.0
exp1_512h,512,2018-01-30,18,40242.0,36909.906,36002.0
exp1_512h,512,2018-01-30,19,41335.0,37708.062,36344.0
exp1_512h,512,2018-01-30,20,41237.0,37307.594,35879.0
exp1_512h,512,2018-01-30,21,40661.0,36509.258,34984.0
exp1_512h,512,2018-01-30,22,39152.0,34966.805,33327.0
exp1_512h,512,2018-01-30,23,37159.0,32942.82,31107.0
exp1_512h,512,2018-01-31,0,35380.0,35192.242,29229.0
exp1_512h,512,2018-01-31,1,34213.0,33588.406,27942.0
exp1_512h,512,2018-01-31,2,33657.0,32444.354,27386.0
exp1_512h,512,2018-01-31,3,33657.0,32033.957,27256.0
exp1_512h,512,2018-01-31,4,33930.0,32027.07,27530.0
exp1_512h,512,2018-01-31,5,34973.0,32791.586,28442.0
exp1_512h,512,2018-01-31,6,37332.0,34790.246,30673.0
exp1_512h,512,2018-01-31,7,40854.0,37399.945,34121.0
exp1_512h,512,2018-01-31,8,42096.0,38982.97,36029.0
exp1_512h,512,2018-01-31,9,40987.0,38894.117,36345.0
exp1_512h,512,2018-01-31,10,39357.0,37997.93,36380.0
exp1_512h,512,2018-01-31,11,37947.0,37091.05,36455.0
exp1_512h,512,2018-01-31,12,36750.0,36220.062,36468.0
exp1_512h,512,2018-01-31,13,35809.0,35652.258,36432.0
exp1_512h,512,2018-01-31,14,35379.0,35325.793,36417.0
exp1_512h,512,2018-01-31,15,35363.0,35299.35,36340.0
exp1_512h,512,2018-01-31,16,36044.0,35875.15,36540.0
exp1_512h,512,2018-01-31,17,37309.0,37167.46,37722.0
exp1_512h,512,2018-01-31,18,39636.0,38889.21,40242.0
exp1_512h,512,2018-01-31,19,40510.0,39746.57,41335.0
exp1_512h,512,2018-01-31,20,40054.0,39574.875,41237.0
exp1_512h,512,2018-01-31,21,39104.0,38763.688,40661.0
exp1_512h,512,2018-01-31,22,37331.0,37152.03,39152.0
exp1_512h,512,2018-01-31,23,34651.0,34906.508,37159.0
exp1_512h,512,2018-02-01,0,32461.0,32572.57,35380.0
exp1_512h,512,2018-02-01,1,30843.0,31207.857,34213.0
exp1_512h,512,2018-02-01,2,29981.0,30524.53,33657.0
exp1_512h,512,2018-02-01,3,29591.0,30396.473,33657.0
exp1_512h,512,2018-02-01,4,29629.0,30692.764,33930.0
exp1_512h,512,2018-02-01,5,30282.0,31609.418,34973.0
exp1_512h,512,2018-02-01,6,32318.0,33939.633,37332.0
exp1_512h,512,2018-02-01,7,35491.0,36847.254,40854.0
exp1_512h,512,2018-02-01,8,36966.0,38750.547,42096.0
exp1_512h,512,2018-02-01,9,36674.0,38780.375,40987.0
exp1_512h,512,2018-02-01,10,36123.0,37954.08,39357.0
exp1_512h,512,2018-02-01,11,35537.0,36839.047,37947.0
exp1_512h,512,2018-02-01,12,34859.0,35870.7,36750.0
exp1_512h,512,2018-02-01,13,34174.0,35271.465,35809.0
exp1_512h,512,2018-02-01,14,33644.0,34721.07,35379.0
exp1_512h,512,2018-02-01,15,33391.0,34288.89,35363.0
exp1_512h,512,2018-02-01,16,33426.0,34316.043,36044.0
exp1_512h,512,2018-02-01,17,34231.0,35557.82,37309.0
exp1_512h,512,2018-02-01,18,35970.0,37000.523,39636.0
exp1_512h,512,2018-02-01,19,36247.0,37609.805,40510.0
exp1_512h,512,2018-02-01,20,35772.0,37130.305,40054.0
exp1_512h,512,2018-02-01,21,34793.0,36234.523,39104.0
exp1_512h,512,2018-02-01,22,33252.0,34892.688,37331.0
exp1_512h,512,2018-02-01,23,31116.0,32839.047,34651.0
exp1_512h,512,2018-02-02,0,29278.0,29298.725,32461.0
exp1_512h,512,2018-02-02,1,27990.0,27860.184,30843.0
exp1_512h,512,2018-02-02,2,27410.0,26938.535,29981.0
exp1_512h,512,2018-02-02,3,27233.0,26678.303,29591.0
exp1_512h,512,2018-02-02,4,27380.0,26832.344,29629.0
exp1_512h,512,2018-02-02,5,28420.0,27675.781,30282.0
exp1_512h,512,2018-02-02,6,30977.0,29708.492,32318.0
exp1_512h,512,2018-02-02,7,34590.0,32521.693,35491.0
exp1_512h,512,2018-02-02,8,36938.0,34325.875,36966.0
exp1_512h,512,2018-02-02,9,37175.0,34614.133,36674.0
exp1_512h,512,2018-02-02,10,36707.0,34111.36,36123.0
exp1_512h,512,2018-02-02,11,36691.0,33251.484,35537.0
exp1_512h,512,2018-02-02,12,36703.0,32608.15,34859.0
exp1_512h,512,2018-02-02,13,36622.0,31972.117,34174.0
exp1_512h,512,2018-02-02,14,36569.0,31437.5,33644.0
exp1_512h,512,2018-02-02,15,36696.0,30989.818,33391.0
exp1_512h,512,2018-02-02,16,37298.0,31021.32,33426.0
exp1_512h,512,2018-02-02,17,38771.0,32071.988,34231.0
exp1_512h,512,2018-02-02,18,41135.0,33638.19,35970.0
exp1_512h,512,2018-02-02,19,42138.0,34458.297,36247.0
exp1_512h,512,2018-02-02,20,41745.0,34543.67,35772.0
exp1_512h,512,2018-02-02,21,41134.0,34078.273,34793.0
exp1_512h,512,2018-02-02,22,40000.0,33096.836,33252.0
exp1_512h,512,2018-02-02,23,38251.0,31501.04,31116.0
exp1_512h,512,2018-02-03,0,36544.0,36537.438,29278.0
exp1_512h,512,2018-02-03,1,35180.0,35088.08,27990.0
exp1_512h,512,2018-02-03,2,34493.0,33992.203,27410.0
exp1_512h,512,2018-02-03,3,34191.0,33259.79,27233.0
exp1_512h,512,2018-02-03,4,34277.0,32588.756,27380.0
exp1_512h,512,2018-02-03,5,34677.0,32723.068,28420.0
exp1_512h,512,2018-02-03,6,35663.0,33854.617,30977.0
exp1_512h,512,2018-02-03,7,37206.0,35765.203,34590.0
exp1_512h,512,2018-02-03,8,38198.0,37070.645,36938.0
exp1_512h,512,2018-02-03,9,38172.0,37216.312,37175.0
exp1_512h,512,2018-02-03,10,37257.0,36951.445,36707.0
exp1_512h,512,2018-02-03,11,36228.0,36329.367,36691.0
exp1_512h,512,2018-02-03,12,35219.0,35709.297,36703.0
exp1_512h,512,2018-02-03,13,34089.0,35104.977,36622.0
exp1_512h,512,2018-02-03,14,33065.0,34687.234,36569.0
exp1_512h,512,2018-02-03,15,32613.0,34382.625,36696.0
exp1_512h,512,2018-02-03,16,32836.0,34484.547,37298.0
exp1_512h,512,2018-02-03,17,34009.0,35363.41,38771.0
exp1_512h,512,2018-02-03,18,36363.0,37041.67,41135.0
exp1_512h,512,2018-02-03,19,37640.0,37650.016,42138.0
exp1_512h,512,2018-02-03,20,37400.0,37509.957,41745.0
exp1_512h,512,2018-02-03,21,36871.0,36826.594,41134.0
exp1_512h,512,2018-02-03,22,35774.0,35435.758,40000.0
exp1_512h,512,2018-02-03,23,34167.0,33557.117,38251.0
exp1_512h,512,2018-02-04,0,32435.0,32302.066,36544.0
exp1_512h,512,2018-02-04,1,31049.0,30830.527,35180.0
exp1_512h,512,2018-02-04,2,30100.0,29887.691,34493.0
exp1_512h,512,2018-02-04,3,29521.0,29249.812,34191.0
exp1_512h,512,2018-02-04,4,29255.0,28660.312,34277.0
exp1_512h,512,2018-02-04,5,29297.0,28559.547,34677.0
exp1_512h,512,2018-02-04,6,29771.0,29703.951,35663.0
exp1_512h,512,2018-02-04,7,30658.0,31147.71,37206.0
exp1_512h,512,2018-02-04,8,31422.0,32548.258,38198.0
exp1_512h,512,2018-02-04,9,32351.0,32934.883,38172.0
exp1_512h,512,2018-02-04,10,33222.0,33305.44,37257.0
exp1_512h,512,2018-02-04,11,33729.0,33235.633,36228.0
exp1_512h,512,2018-02-04,12,34131.0,32794.89,35219.0
exp1_512h,512,2018-02-04,13,34357.0,32372.27,34089.0
exp1_512h,512,2018-02-04,14,34474.0,32261.422,33065.0
exp1_512h,512,2018-02-04,15,34634.0,32111.133,32613.0
exp1_512h,512,2018-02-04,16,34950.0,32168.492,32836.0
exp1_512h,512,2018-02-04,17,35763.0,32867.17,34009.0
exp1_512h,512,2018-02-04,18,36952.0,34369.094,36363.0
exp1_512h,512,2018-02-04,19,36155.0,34804.992,37640.0
exp1_512h,512,2018-02-04,20,34768.0,34365.41,37400.0
exp1_512h,512,2018-02-04,21,33940.0,33661.133,36871.0
exp1_512h,512,2018-02-04,22,32823.0,32281.902,35774.0
exp1_512h,512,2018-02-04,23,31579.0,30198.373,34167.0
exp1_512h,512,2018-02-05,0,30532.0,30102.938,32435.0
exp1_512h,512,2018-02-05,1,29188.0,28899.844,31049.0
exp1_512h,512,2018-02-05,2,28354.0,28069.54,30100.0
